air_temperature,surface_temperature,soil_temperature,vpd,shortwave_incoming,longwave_incoming,albedo,soil_volumetric_water_content,NDVI,FSCA,co2_flux_filtered,ch4_flux_filtered,palsa,ponds,fen,date,time
15.64858352777777,17.40328752777776,12.343319194444431,1.1797330162363415,408.4040850000002,295.8556705555553,0.1716945952612446,0.2446881950995549,0.5774279999999999,0.000172,-1.9690736925427983,0.0352305477545201,0.609074599236,0.00181474765014,0.3891106531138599,2020-06-22,06:30:00
15.895297722222232,18.603137805555555,12.74643180555556,1.197999205344798,440.08788333333376,296.7630675000001,0.1716945952612446,0.2442364262260132,0.5774279999999999,0.000172,-1.7851451105676437,0.0069950954894239,0.699424491264,0.00139970662037,0.29917580211563,2020-06-22,07:00:00
17.149715333333333,24.08723952777776,14.404134888888883,1.3351240495930323,716.4668186111113,293.2324216666668,0.1716945952612446,0.2431314572126713,0.5774279999999999,0.000172,-1.3682702079155358,0.0140993885655755,0.7019619939210001,0.00563852158929,0.2923994844897098,2020-06-22,08:30:00
18.43957263888889,25.38132505555557,13.990684055555551,1.5829146828900993,729.3095794444442,292.59261166666687,0.1716945952612446,0.2402749800397219,0.5774279999999999,0.000172,-1.3583022214651803,0.0301528021255054,0.453209520188,0.00171033566972,0.54508014414228,2020-06-22,11:00:00
17.935359194444445,24.284866805555573,15.065219666666668,1.328892907207072,552.2054327777771,296.20651333333325,0.1716945952612446,0.2394626365171921,0.5774279999999999,0.000172,-1.30774294496495,0.0636792969384719,0.33296106002,0.00103330799556,0.6660056319844401,2020-06-22,14:00:00
17.440245694444467,23.12541538888889,14.631337583333332,1.2779836954045918,517.8981930555555,295.46332222222225,0.1716945952612446,0.2390619395571749,0.5774279999999999,0.000172,-1.2484265216177055,0.043570352236576494,0.33326219208,0.000996658525863,0.665741149394137,2020-06-22,14:30:00
16.44670552777776,20.262763083333333,13.941168222222226,1.2014878320810505,392.3006661111109,293.35760916666646,0.1716945952612446,0.2383482467689888,0.5774279999999999,0.000172,-1.6838603514993242,0.0509179792639834,0.413669192752,0.000840322768667,0.585490484479333,2020-06-22,16:00:00
12.637699777777774,11.983340388888884,11.553638472222216,0.7738563059040029,142.40097166666672,278.04823638888905,0.1716945952612446,0.2392013983326335,0.5774279999999999,0.000172,-0.6899632345729043,0.0438101343561885,0.240963632386,0.0012086990700799,0.75782766854392,2020-06-22,18:30:00
11.93125497222222,10.522097444444436,11.021400083333337,0.7957814216582982,110.94152608333336,274.5928002777778,0.1716945952612446,0.2393375586074056,0.5774279999999999,0.000172,-0.2247868132354671,0.0403470151986142,0.275070261012,0.0010085822636,0.7239211567244,2020-06-22,19:00:00
17.867977277777786,19.33610091666668,14.904689944444428,1.1473662830637446,249.22058277777768,330.06661500000007,0.1708902029613397,0.234104695090089,0.588216,0.000136,-1.1140841640501675,0.0665052772519206,0.241837149708,0.0013083195110399,0.7568545307809601,2020-06-23,17:30:00
19.53535872222223,20.165846972222223,14.375512805555552,1.139015986475211,339.5641824999999,347.3191994444445,0.1569649346711205,0.2388975044077446,0.60814,8.4e-05,-2.1228289757803527,0.0483300315252343,0.635208999799,0.00184246281334,0.36294853738766,2020-06-25,14:00:00
19.528302055555564,20.864420694444465,14.676388277777765,1.1292009847918778,362.90822944444426,331.7464425000003,0.1569649346711205,0.2386553378366845,0.60814,8.4e-05,-1.5212406777273737,0.0444575841499626,0.666197570079,0.0017235531165699,0.33207887680443,2020-06-25,14:30:00
18.96198208333336,21.94432772222221,15.03016694444444,1.0470809114101949,398.016581111111,320.09588527777765,0.1569649346711205,0.2381003192880978,0.60814,8.4e-05,-1.7722682927720286,0.0449123203699167,0.595558598653,0.0018825088622,0.4025588924848,2020-06-25,15:30:00
13.972086444444455,18.85301338888889,12.819896833333337,0.5082628271205374,472.5073586111113,323.2139758333332,0.1519106205550528,0.2945630564197045,0.6621640000000001,0.0,-4.765861990908983,0.0733039950919174,0.273909507975,0.0014307631690999,0.7246597288559001,2020-07-09,11:30:00
14.515927472222224,19.263283,13.31678283333334,0.6484948116148952,523.8090327777776,327.58341333333294,0.1519106205550528,0.2931618939867349,0.6621640000000001,0.0,-4.321981485600565,0.0487736035490143,0.308857107729,0.000744716111073,0.690398176159927,2020-07-09,13:00:00
14.34903544444444,17.829210055555553,12.974231333333336,0.6616320047833778,447.4255280555557,307.0129499999996,0.1519106205550528,0.2921957335517477,0.6621640000000001,0.0,-4.617462169991863,0.0653672325787153,0.26648833388,0.00118214282293,0.73232952329707,2020-07-09,14:00:00
13.965061,16.685496416666666,12.651920944444456,0.643650269661481,348.1586969444444,317.19825250000014,0.1519106205550528,0.2905960514054497,0.6621640000000001,0.0,-4.107435589900918,0.055855537457437,0.262518556729,0.00104902580044,0.73643241747056,2020-07-09,15:30:00
13.66832677777777,14.934668777777777,11.890597083333342,0.6096149524349845,228.3290686111112,322.0247552777776,0.1519106205550528,0.2901250691242412,0.6621640000000001,0.0,-3.5706496357085946,0.0523920330492331,0.252175231168,0.0009119258877939,0.7469128429442061,2020-07-09,16:00:00
12.72761841666666,12.738617888888893,10.913985277777774,0.5519292845517509,156.5746972222221,319.00481916666666,0.1519106205550528,0.2897099170078228,0.6621640000000001,0.0,-2.3237926852806883,0.060410635946831,0.279292979374,0.0002929211001679,0.7204140995258321,2020-07-09,17:00:00
12.412727111111112,12.157306916666654,10.535498055555555,0.522586672795054,94.24281386111107,343.9418091666667,0.1519106205550528,0.2896100879790552,0.6621640000000001,0.0,-1.4877720094112958,0.0527656861778641,0.246073695267,0.000763451044459,0.7531628536885411,2020-07-09,17:30:00
8.75154983055555,6.703008888888888,8.046803555555552,0.2212542485600469,20.09508044444445,283.3121569444444,0.1519106205550528,0.289514690442686,0.6621640000000001,0.0,0.4776315278123114,0.047420647188504,0.3333279461939999,0.00169685056597,0.66497520324003,2020-07-09,20:00:00
6.257628511111107,4.577122944444444,6.7125986111111065,0.0912826239676647,9.724698436111114,273.8161091666667,0.1519106205550528,0.2897342416348715,0.6621640000000001,0.0,1.0269139100981093,0.0626040775146793,0.385465239024,0.00181345758741,0.61272130338859,2020-07-09,21:30:00
6.1084774722222175,4.346569027777779,6.5669203861111125,0.0925571404455514,8.13804153333333,273.5335455555554,0.1519106205550528,0.290004362293535,0.6621640000000001,0.0,1.1502226437074652,0.0584838824587864,0.296986342026,0.000629578014068,0.702384079959932,2020-07-09,22:00:00
5.2211405861111135,3.5598975000000026,5.997906102777775,0.0651205898812168,12.01070590277778,272.75283305555547,0.1519106205550528,0.2904054769186145,0.6621640000000001,0.0,0.8373797496007128,0.0344371912794719,0.461668157163,0.00212769997236,0.53620414286464,2020-07-09,23:00:00
5.363492436111116,4.3959006111111085,6.223396597222228,0.0662906512020425,17.16002047222223,296.9375919444446,0.1519106205550528,0.2905634326747271,0.6621640000000001,0.0,0.4893584493445387,0.0369598717128531,0.472295233184,0.00178994561489,0.52591482120111,2020-07-09,23:30:00
5.321449047222226,4.646547666666667,6.1372253611111125,0.0642158482377688,23.43440633333334,297.17643333333297,0.146641798886584,0.2907210875056439,0.6589079999999999,0.0,0.4868726948796706,0.0507780687456,0.40681549916,0.00131774983595,0.5918667510040501,2020-07-10,00:30:00
5.273421224999995,5.306714972222224,6.164663566666667,0.0669536219242663,50.55912277777777,304.90762527777747,0.146641798886584,0.2910057790117491,0.6589079999999999,0.0,-0.4372252976795385,0.0644283264949688,0.461185024393,0.00142744879273,0.5373875268142699,2020-07-10,02:00:00
5.320866433333329,5.626367861111108,6.1795459027777815,0.0736485853935183,50.03961674999999,315.67307388888884,0.146641798886584,0.2910116738216143,0.6589079999999999,0.0,-0.36388744034186,0.0282914433232427,0.380348428709,0.000504491400319,0.619147079890681,2020-07-10,02:30:00
5.450692227777783,5.98831597222222,6.2207163555555525,0.081153152893485,67.47128286111112,316.5262061111114,0.146641798886584,0.291015161416147,0.6589079999999999,0.0,-0.913437627979602,0.05337285769856371,0.409455759009,0.000691368409681,0.589852872581319,2020-07-10,03:30:00
5.741718933333331,6.801346944444441,6.5077127888888935,0.0955974318259407,102.81824638888894,323.0243405555553,0.146641798886584,0.2910195092792579,0.6589079999999999,0.0,-1.3847453153596792,0.0347288859451133,0.391364299275,0.0007117593065969,0.6079239414184031,2020-07-10,04:00:00
6.062765233333337,7.418358861111113,6.688827216666664,0.1297761322328356,113.70850000000006,322.67026555555543,0.146641798886584,0.2907517323787614,0.6589079999999999,0.0,-2.204131711541818,0.0582308740627286,0.381057030285,0.000368786936904,0.618574182778096,2020-07-10,05:00:00
